<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.01.03	00:45:00	0.91189	0.91209	0.91142	0.91183	244	0	9
2025.01.03	01:00:00	0.91192	0.91243	0.91185	0.91240	1756	0	0
2025.01.03	01:15:00	0.91242	0.91243	0.91222	0.91227	487	0	1
2025.01.03	01:30:00	0.91228	0.91236	0.91224	0.91228	227	0	2
2025.01.03	01:45:00	0.91228	0.91229	0.91200	0.91205	275	0	2
2025.01.03	02:00:00	0.91206	0.91217	0.91192	0.91215	242	0	0
2025.01.03	02:15:00	0.91215	0.91223	0.91202	0.91206	262	0	2
2025.01.03	02:30:00	0.91206	0.91207	0.91185	0.91190	287	0	1
2025.01.03	02:45:00	0.91190	0.91191	0.91143	0.91152	366	0	1
2025.01.03	03:00:00	0.91151	0.91191	0.91151	0.91181	259	0	0
2025.01.03	03:15:00	0.91180	0.91197	0.91163	0.91187	367	0	0
2025.01.03	03:30:00	0.91186	0.91191	0.91163	0.91171	324	0	0
2025.01.03	03:45:00	0.91171	0.91171	0.91147	0.91155	381	0	0
2025.01.03	04:00:00	0.91157	0.91158	0.91122	0.91123	349	0	0
2025.01.03	04:15:00	0.91125	0.91141	0.91113	0.91122	208	0	0
2025.01.03	04:30:00	0.91120	0.91133	0.91109	0.91112	293	0	0
2025.01.03	04:45:00	0.91113	0.91113	0.91092	0.91111	247	0	0
2025.01.03	05:00:00	0.91110	0.91120	0.91102	0.91118	248	0	0
2025.01.03	05:15:00	0.91119	0.91165	0.91113	0.91157	198	0	0
2025.01.03	05:30:00	0.91159	0.91185	0.91154	0.91180	247	0	0
2025.01.03	05:45:00	0.91181	0.91220	0.91180	0.91202	536	0	0
2025.01.03	06:00:00	0.91203	0.91231	0.91197	0.91208	300	0	1
2025.01.03	06:15:00	0.91209	0.91247	0.91203	0.91242	270	0	0
2025.01.03	06:30:00	0.91242	0.91246	0.91215	0.91222	422	0	0
2025.01.03	06:45:00	0.91221	0.91225	0.91183	0.91185	406	0	0
2025.01.03	07:00:00	0.91185	0.91188	0.91172	0.91182	308	0	0
2025.01.03	07:15:00	0.91182	0.91187	0.91119	0.91132	330	0	0
2025.01.03	07:30:00	0.91132	0.91152	0.91123	0.91148	198	0	0
2025.01.03	07:45:00	0.91149	0.91165	0.91144	0.91144	211	0	0
2025.01.03	08:00:00	0.91144	0.91165	0.91129	0.91133	277	0	0
2025.01.03	08:15:00	0.91131	0.91137	0.91119	0.91126	361	0	1
