<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.04.15	23:00:00	143.188	143.213	143.133	143.209	684	0	6
2025.04.15	23:15:00	143.209	143.253	143.161	143.179	628	0	6
2025.04.15	23:30:00	143.180	143.229	143.149	143.222	535	0	6
2025.04.15	23:45:00	143.221	143.274	143.203	143.203	556	0	6
2025.04.16	00:00:00	143.160	143.245	143.133	143.183	170	0	6
2025.04.16	00:15:00	143.183	143.217	143.170	143.206	57	0	77
2025.04.16	00:30:00	143.206	143.229	143.203	143.229	25	0	24
2025.04.16	00:45:00	143.229	143.229	143.171	143.175	49	0	23
2025.04.16	01:00:00	143.189	143.189	142.915	142.968	696	0	6
2025.04.16	01:15:00	142.968	143.118	142.934	143.059	505	0	6
2025.04.16	01:30:00	143.059	143.094	142.958	142.998	693	0	6
2025.04.16	01:45:00	142.998	143.094	142.977	143.058	732	0	6
2025.04.16	02:00:00	143.058	143.243	143.047	143.165	1237	0	6
2025.04.16	02:15:00	143.164	143.281	143.126	143.167	1004	0	6
2025.04.16	02:30:00	143.175	143.181	143.071	143.110	1234	0	6
2025.04.16	02:45:00	143.110	143.213	143.067	143.159	1223	0	6
2025.04.16	03:00:00	143.159	143.174	142.852	142.873	2281	0	6
2025.04.16	03:15:00	142.866	142.944	142.831	142.880	1585	0	6
2025.04.16	03:30:00	142.880	142.881	142.764	142.809	1541	0	6
2025.04.16	03:45:00	142.810	142.924	142.779	142.889	1901	0	6
2025.04.16	04:00:00	142.890	142.942	142.836	142.918	1488	0	6
2025.04.16	04:15:00	142.918	142.987	142.824	142.895	1111	0	6
2025.04.16	04:30:00	142.894	142.992	142.704	142.779	1399	0	6
2025.04.16	04:45:00	142.780	142.838	142.732	142.812	1008	0	6
2025.04.16	05:00:00	142.813	142.817	142.678	142.711	1186	0	6
2025.04.16	05:15:00	142.711	142.723	142.653	142.695	1128	0	6
2025.04.16	05:30:00	142.695	142.777	142.666	142.770	882	0	6
2025.04.16	05:45:00	142.770	142.818	142.709	142.718	716	0	6
2025.04.16	06:00:00	142.718	142.734	142.649	142.666	979	0	6
2025.04.16	06:15:00	142.666	142.719	142.656	142.679	1025	0	6
2025.04.16	06:30:00	142.679	142.691	142.501	142.526	1332	0	6
2025.04.16	06:45:00	142.526	142.555	142.496	142.523	821	0	6
2025.04.16	07:00:00	142.524	142.548	142.467	142.541	906	0	6
2025.04.16	07:15:00	142.540	142.626	142.534	142.597	824	0	6
2025.04.16	07:30:00	142.597	142.673	142.575	142.595	861	0	6
2025.04.16	07:45:00	142.595	142.630	142.558	142.628	1092	0	6
2025.04.16	08:00:00	142.629	142.675	142.517	142.528	1700	0	6
2025.04.16	08:15:00	142.528	142.528	142.365	142.365	1479	0	6
2025.04.16	08:30:00	142.364	142.378	142.255	142.285	1753	0	6
2025.04.16	08:45:00	142.285	142.365	142.101	142.144	1793	0	6
2025.04.16	09:00:00	142.146	142.395	142.102	142.314	2211	0	6
